Entry_ID,Date Announced,Detected District,Detected State,State code,Num Cases,Current Status
537817,03-04-2021,Dhenkanal,Odisha,OR,1,Hospitalized
537818,03-04-2021,Gajapati,Odisha,OR,4,Hospitalized
537819,03-04-2021,Ganjam,Odisha,OR,13,Hospitalized
537820,03-04-2021,Jagatsinghpur,Odisha,OR,1,Hospitalized
537821,03-04-2021,Jajpur,Odisha,OR,8,Hospitalized
537822,03-04-2021,Jharsuguda,Odisha,OR,17,Hospitalized
537823,03-04-2021,Kalahandi,Odisha,OR,29,Hospitalized
537824,03-04-2021,Kandhamal,Odisha,OR,4,Hospitalized
537825,03-04-2021,Kendrapara,Odisha,OR,2,Hospitalized
537826,03-04-2021,Kendujhar,Odisha,OR,3,Hospitalized
537827,03-04-2021,Khordha,Odisha,OR,77,Hospitalized
537828,03-04-2021,Koraput,Odisha,OR,2,Hospitalized
537829,03-04-2021,Malkangiri,Odisha,OR,2,Hospitalized
537830,03-04-2021,Mayurbhanj,Odisha,OR,10,Hospitalized
537831,03-04-2021,Nabarangapur,Odisha,OR,8,Hospitalized
537832,03-04-2021,Nayagarh,Odisha,OR,1,Hospitalized
537833,03-04-2021,Nuapada,Odisha,OR,71,Hospitalized
537834,03-04-2021,Puri,Odisha,OR,11,Hospitalized
537835,03-04-2021,Rayagada,Odisha,OR,5,Hospitalized
537836,03-04-2021,Sambalpur,Odisha,OR,10,Hospitalized
537837,03-04-2021,Sundargarh,Odisha,OR,75,Hospitalized
537838,03-04-2021,State Pool,Odisha,OR,16,Hospitalized
537839,03-04-2021,West Tripura,Tripura,TR,2,Hospitalized
537840,03-04-2021,West Tripura,Tripura,TR,5,Recovered
537841,03-04-2021,Puducherry,Puducherry,PY,140,Hospitalized
537842,03-04-2021,Karaikal,Puducherry,PY,44,Hospitalized
537843,03-04-2021,Yanam,Puducherry,PY,1,Hospitalized
537844,03-04-2021,Mahe,Puducherry,PY,6,Hospitalized
537845,03-04-2021,Puducherry,Puducherry,PY,89,Recovered
537846,03-04-2021,Karaikal,Puducherry,PY,43,Recovered
537847,03-04-2021,Yanam,Puducherry,PY,3,Recovered
537848,03-04-2021,Mahe,Puducherry,PY,2,Recovered
537849,03-04-2021,,Delhi,DL,3567,Hospitalized
537850,03-04-2021,,Delhi,DL,2904,Recovered
537851,03-04-2021,,Delhi,DL,10,Deceased
537852,03-04-2021,East Khasi Hills,Meghalaya,ML,24,Hospitalized
537853,03-04-2021,Chandigarh,Chandigarh,CH,310,Hospitalized
537854,03-04-2021,Chandigarh,Chandigarh,CH,245,Recovered
537855,03-04-2021,Chandigarh,Chandigarh,CH,1,Deceased
537856,03-04-2021,Angul,Odisha,OR,6,Recovered
537857,03-04-2021,Balasore,Odisha,OR,11,Recovered
537858,03-04-2021,Bargarh,Odisha,OR,13,Recovered
537859,03-04-2021,Balangir,Odisha,OR,15,Recovered
537860,03-04-2021,Cuttack,Odisha,OR,19,Recovered
537861,03-04-2021,Dhenkanal,Odisha,OR,10,Recovered
537862,03-04-2021,Ganjam,Odisha,OR,7,Recovered
537863,03-04-2021,Jagatsinghpur,Odisha,OR,1,Recovered
537864,03-04-2021,Jajpur,Odisha,OR,4,Recovered
537865,03-04-2021,Kalahandi,Odisha,OR,2,Recovered
537866,03-04-2021,Kandhamal,Odisha,OR,1,Recovered
537867,03-04-2021,Kendrapara,Odisha,OR,1,Recovered
537868,03-04-2021,Khordha,Odisha,OR,32,Recovered
537869,03-04-2021,Koraput,Odisha,OR,2,Recovered
537870,03-04-2021,Mayurbhanj,Odisha,OR,5,Recovered
537871,03-04-2021,Nayagarh,Odisha,OR,2,Recovered
537872,03-04-2021,Nuapada,Odisha,OR,23,Recovered
537873,03-04-2021,Puri,Odisha,OR,5,Recovered
537874,03-04-2021,Rayagada,Odisha,OR,1,Recovered
537875,03-04-2021,Sambalpur,Odisha,OR,10,Recovered
537876,03-04-2021,Subarnapur,Odisha,OR,1,Recovered
537877,03-04-2021,Sundargarh,Odisha,OR,27,Recovered
537878,03-04-2021,State Pool,Odisha,OR,7,Recovered
537879,03-04-2021,Anantapur,Andhra Pradesh,AP,36,Hospitalized
537880,03-04-2021,Chittoor,Andhra Pradesh,AP,190,Hospitalized
537881,03-04-2021,Guntur,Andhra Pradesh,AP,273,Hospitalized
537882,03-04-2021,Y.S.R. Kadapa,Andhra Pradesh,AP,75,Hospitalized
537883,03-04-2021,Krishna,Andhra Pradesh,AP,178,Hospitalized
537884,03-04-2021,Kurnool,Andhra Pradesh,AP,96,Hospitalized
537885,03-04-2021,S.P.S. Nellore,Andhra Pradesh,AP,163,Hospitalized
537886,03-04-2021,Prakasam,Andhra Pradesh,AP,48,Hospitalized
537887,03-04-2021,Srikakulam,Andhra Pradesh,AP,51,Hospitalized
537888,03-04-2021,Visakhapatnam,Andhra Pradesh,AP,198,Hospitalized
537889,03-04-2021,Vizianagaram,Andhra Pradesh,AP,47,Hospitalized
537890,03-04-2021,Anantapur,Andhra Pradesh,AP,45,Recovered
537891,03-04-2021,Chittoor,Andhra Pradesh,AP,134,Recovered
537892,03-04-2021,Guntur,Andhra Pradesh,AP,253,Recovered
537893,03-04-2021,Y.S.R. Kadapa,Andhra Pradesh,AP,31,Recovered
537894,03-04-2021,Krishna,Andhra Pradesh,AP,95,Recovered
537895,03-04-2021,Kurnool,Andhra Pradesh,AP,27,Recovered
537896,03-04-2021,S.P.S. Nellore,Andhra Pradesh,AP,25,Recovered
537897,03-04-2021,Prakasam,Andhra Pradesh,AP,4,Recovered
537898,03-04-2021,Srikakulam,Andhra Pradesh,AP,25,Recovered
537899,03-04-2021,Visakhapatnam,Andhra Pradesh,AP,108,Recovered
537900,03-04-2021,Vizianagaram,Andhra Pradesh,AP,12,Recovered
537901,03-04-2021,Chittoor,Andhra Pradesh,AP,1,Deceased
537902,03-04-2021,Guntur,Andhra Pradesh,AP,2,Deceased
537903,03-04-2021,Y.S.R. Kadapa,Andhra Pradesh,AP,1,Deceased
537904,03-04-2021,Kurnool,Andhra Pradesh,AP,1,Deceased
537905,03-04-2021,S.P.S. Nellore,Andhra Pradesh,AP,2,Deceased
537906,03-04-2021,Prakasam,Andhra Pradesh,AP,1,Deceased
537907,03-04-2021,Visakhapatnam,Andhra Pradesh,AP,1,Deceased
537908,03-04-2021,East Godavari,Andhra Pradesh,AP,28,Hospitalized
537909,03-04-2021,West Godavari,Andhra Pradesh,AP,15,Hospitalized
537910,03-04-2021,Bagalkote,Karnataka,KA,8,Hospitalized
537911,03-04-2021,Ballari,Karnataka,KA,23,Hospitalized
537912,03-04-2021,Belagavi,Karnataka,KA,30,Hospitalized
537913,03-04-2021,Bengaluru Rural,Karnataka,KA,54,Hospitalized
537914,03-04-2021,Bengaluru Urban,Karnataka,KA,3002,Hospitalized
537915,03-04-2021,Bidar,Karnataka,KA,172,Hospitalized
537916,03-04-2021,Chamarajanagara,Karnataka,KA,18,Hospitalized
537917,03-04-2021,Chikkaballapura,Karnataka,KA,13,Hospitalized
537918,03-04-2021,Chikkamagaluru,Karnataka,KA,36,Hospitalized
537919,03-04-2021,Chitradurga,Karnataka,KA,14,Hospitalized
537920,03-04-2021,Dakshina Kannada,Karnataka,KA,83,Hospitalized
537921,03-04-2021,Davanagere,Karnataka,KA,29,Hospitalized
537922,03-04-2021,Dharwad,Karnataka,KA,39,Hospitalized
537923,03-04-2021,Gadag,Karnataka,KA,9,Hospitalized
537924,03-04-2021,Hassan,Karnataka,KA,59,Hospitalized
537925,03-04-2021,Haveri,Karnataka,KA,4,Hospitalized
537926,03-04-2021,Kalaburagi,Karnataka,KA,151,Hospitalized
537927,03-04-2021,Kodagu,Karnataka,KA,11,Hospitalized
537928,03-04-2021,Kolar,Karnataka,KA,37,Hospitalized
537929,03-04-2021,Koppal,Karnataka,KA,32,Hospitalized
537930,03-04-2021,Mandya,Karnataka,KA,36,Hospitalized
537931,03-04-2021,Mysuru,Karnataka,KA,171,Hospitalized
537932,03-04-2021,Raichur,Karnataka,KA,19,Hospitalized
537933,03-04-2021,Ramanagara,Karnataka,KA,7,Hospitalized
537934,03-04-2021,Shivamogga,Karnataka,KA,36,Hospitalized
537935,03-04-2021,Tumakuru,Karnataka,KA,167,Hospitalized
537936,03-04-2021,Udupi,Karnataka,KA,53,Hospitalized
537937,03-04-2021,Uttara Kannada,Karnataka,KA,29,Hospitalized
537938,03-04-2021,Vijayapura,Karnataka,KA,18,Hospitalized
537939,03-04-2021,Yadgir,Karnataka,KA,13,Hospitalized
537940,03-04-2021,Bagalkote,Karnataka,KA,8,Recovered
537941,03-04-2021,Ballari,Karnataka,KA,34,Recovered
537942,03-04-2021,Belagavi,Karnataka,KA,16,Recovered
537943,03-04-2021,Bengaluru Rural,Karnataka,KA,33,Recovered
537944,03-04-2021,Bengaluru Urban,Karnataka,KA,1052,Recovered
537945,03-04-2021,Bidar,Karnataka,KA,51,Recovered
537946,03-04-2021,Chamarajanagara,Karnataka,KA,6,Recovered
537947,03-04-2021,Chikkaballapura,Karnataka,KA,9,Recovered
537948,03-04-2021,Chikkamagaluru,Karnataka,KA,6,Recovered
537949,03-04-2021,Chitradurga,Karnataka,KA,11,Recovered
537950,03-04-2021,Dakshina Kannada,Karnataka,KA,67,Recovered
537951,03-04-2021,Davanagere,Karnataka,KA,5,Recovered
537952,03-04-2021,Dharwad,Karnataka,KA,39,Recovered
537953,03-04-2021,Gadag,Karnataka,KA,13,Recovered
537954,03-04-2021,Hassan,Karnataka,KA,53,Recovered
537955,03-04-2021,Haveri,Karnataka,KA,2,Recovered
537956,03-04-2021,Kalaburagi,Karnataka,KA,93,Recovered
537957,03-04-2021,Kodagu,Karnataka,KA,10,Recovered
537958,03-04-2021,Kolar,Karnataka,KA,39,Recovered
537959,03-04-2021,Koppal,Karnataka,KA,10,Recovered
537960,03-04-2021,Mandya,Karnataka,KA,26,Recovered
537961,03-04-2021,Mysuru,Karnataka,KA,146,Recovered
537962,03-04-2021,Raichur,Karnataka,KA,12,Recovered
537963,03-04-2021,Ramanagara,Karnataka,KA,1,Recovered
537964,03-04-2021,Shivamogga,Karnataka,KA,13,Recovered
537965,03-04-2021,Tumakuru,Karnataka,KA,45,Recovered
537966,03-04-2021,Udupi,Karnataka,KA,111,Recovered
537967,03-04-2021,Uttara Kannada,Karnataka,KA,15,Recovered
537968,03-04-2021,Vijayapura,Karnataka,KA,28,Recovered
537969,03-04-2021,Yadgir,Karnataka,KA,5,Recovered
537970,03-04-2021,Bengaluru Urban,Karnataka,KA,6,Deceased
537971,03-04-2021,Hassan,Karnataka,KA,3,Deceased
537972,03-04-2021,Kalaburagi,Karnataka,KA,1,Deceased
537973,03-04-2021,Mandya,Karnataka,KA,2,Deceased
537974,03-04-2021,Mysuru,Karnataka,KA,6,Deceased
537975,03-04-2021,Tumakuru,Karnataka,KA,1,Deceased
537976,03-04-2021,East Godavari,Andhra Pradesh,AP,11,Recovered
537977,03-04-2021,West Godavari,Andhra Pradesh,AP,17,Recovered
537978,03-04-2021,Lucknow,Uttar Pradesh,UP,1040,Hospitalized
537979,03-04-2021,Kanpur Nagar,Uttar Pradesh,UP,171,Hospitalized
537980,03-04-2021,Prayagraj,Uttar Pradesh,UP,299,Hospitalized
537981,03-04-2021,Ghaziabad,Uttar Pradesh,UP,53,Hospitalized
537982,03-04-2021,Gautam Buddha Nagar,Uttar Pradesh,UP,70,Hospitalized
537983,03-04-2021,Varanasi,Uttar Pradesh,UP,226,Hospitalized
537984,03-04-2021,Meerut,Uttar Pradesh,UP,59,Hospitalized
537985,03-04-2021,Gorakhpur,Uttar Pradesh,UP,92,Hospitalized
537986,03-04-2021,Bareilly,Uttar Pradesh,UP,71,Hospitalized
537987,03-04-2021,Moradabad,Uttar Pradesh,UP,24,Hospitalized
537988,03-04-2021,Aligarh,Uttar Pradesh,UP,9,Hospitalized
537989,03-04-2021,Jhansi,Uttar Pradesh,UP,-37,Hospitalized
537990,03-04-2021,Agra,Uttar Pradesh,UP,67,Hospitalized
537991,03-04-2021,Saharanpur,Uttar Pradesh,UP,46,Hospitalized
537992,03-04-2021,Muzaffarnagar,Uttar Pradesh,UP,60,Hospitalized
537993,03-04-2021,Ayodhya,Uttar Pradesh,UP,22,Hospitalized
537994,03-04-2021,Barabanki,Uttar Pradesh,UP,32,Hospitalized
537995,03-04-2021,Ballia,Uttar Pradesh,UP,31,Hospitalized
537996,03-04-2021,Lakhimpur Kheri,Uttar Pradesh,UP,14,Hospitalized
537997,03-04-2021,Mathura,Uttar Pradesh,UP,51,Hospitalized
537998,03-04-2021,Shahjahanpur,Uttar Pradesh,UP,10,Hospitalized
537999,03-04-2021,Jaunpur,Uttar Pradesh,UP,17,Hospitalized
538000,03-04-2021,Deoria,Uttar Pradesh,UP,15,Hospitalized
538001,03-04-2021,Bulandshahr,Uttar Pradesh,UP,17,Hospitalized
538002,03-04-2021,Azamgarh,Uttar Pradesh,UP,26,Hospitalized
538003,03-04-2021,Hardoi,Uttar Pradesh,UP,6,Hospitalized
538004,03-04-2021,Rae Bareli,Uttar Pradesh,UP,42,Hospitalized
538005,03-04-2021,Maharajganj,Uttar Pradesh,UP,9,Hospitalized
538006,03-04-2021,Etawah,Uttar Pradesh,UP,26,Hospitalized
538007,03-04-2021,Kushinagar,Uttar Pradesh,UP,17,Hospitalized
538008,03-04-2021,Rampur,Uttar Pradesh,UP,13,Hospitalized
538009,03-04-2021,Pratapgarh,Uttar Pradesh,UP,12,Hospitalized
538010,03-04-2021,Basti,Uttar Pradesh,UP,19,Hospitalized
538011,03-04-2021,Ghazipur,Uttar Pradesh,UP,31,Hospitalized
538012,03-04-2021,Gonda,Uttar Pradesh,UP,14,Hospitalized
538013,03-04-2021,Sonbhadra,Uttar Pradesh,UP,20,Hospitalized
538014,03-04-2021,Sultanpur,Uttar Pradesh,UP,25,Hospitalized
538015,03-04-2021,Chandauli,Uttar Pradesh,UP,40,Hospitalized
538016,03-04-2021,Sitapur,Uttar Pradesh,UP,35,Hospitalized
538017,03-04-2021,Unnao,Uttar Pradesh,UP,14,Hospitalized
538018,03-04-2021,Farrukhabad,Uttar Pradesh,UP,9,Hospitalized
538019,03-04-2021,Hapur,Uttar Pradesh,UP,5,Hospitalized
538020,03-04-2021,Bijnor,Uttar Pradesh,UP,13,Hospitalized
538021,03-04-2021,Amroha,Uttar Pradesh,UP,4,Hospitalized
538022,03-04-2021,Pilibhit,Uttar Pradesh,UP,1,Hospitalized
538023,03-04-2021,Bahraich,Uttar Pradesh,UP,19,Hospitalized
538024,03-04-2021,Budaun,Uttar Pradesh,UP,37,Hospitalized
538025,03-04-2021,Firozabad,Uttar Pradesh,UP,29,Hospitalized
538026,03-04-2021,Siddharthnagar,Uttar Pradesh,UP,17,Hospitalized
538027,03-04-2021,Jalaun,Uttar Pradesh,UP,3,Hospitalized
538028,03-04-2021,Banda,Uttar Pradesh,UP,11,Hospitalized
538029,03-04-2021,Fatehpur,Uttar Pradesh,UP,10,Hospitalized
538030,03-04-2021,Mainpuri,Uttar Pradesh,UP,2,Hospitalized
538031,03-04-2021,Amethi,Uttar Pradesh,UP,7,Hospitalized
538032,03-04-2021,Shamli,Uttar Pradesh,UP,16,Hospitalized
538033,03-04-2021,Lalitpur,Uttar Pradesh,UP,41,Hospitalized
538034,03-04-2021,Auraiya,Uttar Pradesh,UP,10,Hospitalized
538035,03-04-2021,Sant Kabir Nagar,Uttar Pradesh,UP,13,Hospitalized
538036,03-04-2021,Kannauj,Uttar Pradesh,UP,10,Hospitalized
538037,03-04-2021,Mirzapur,Uttar Pradesh,UP,15,Hospitalized
538038,03-04-2021,Sambhal,Uttar Pradesh,UP,16,Hospitalized
538039,03-04-2021,Mau,Uttar Pradesh,UP,5,Hospitalized
538040,03-04-2021,Etah,Uttar Pradesh,UP,7,Hospitalized
538041,03-04-2021,Balrampur,Uttar Pradesh,UP,15,Hospitalized
538042,03-04-2021,Baghpat,Uttar Pradesh,UP,7,Hospitalized
538043,03-04-2021,Bhadohi,Uttar Pradesh,UP,16,Hospitalized
538044,03-04-2021,Kaushambi,Uttar Pradesh,UP,8,Hospitalized
538045,03-04-2021,Kanpur Dehat,Uttar Pradesh,UP,5,Hospitalized
538046,03-04-2021,Kasganj,Uttar Pradesh,UP,4,Hospitalized
538047,03-04-2021,Ambedkar Nagar,Uttar Pradesh,UP,9,Hospitalized
538048,03-04-2021,Mahoba,Uttar Pradesh,UP,7,Hospitalized
538049,03-04-2021,Shrawasti,Uttar Pradesh,UP,4,Hospitalized
538050,03-04-2021,Hathras,Uttar Pradesh,UP,4,Hospitalized
538051,03-04-2021,Lucknow,Uttar Pradesh,UP,213,Recovered
538052,03-04-2021,Kanpur Nagar,Uttar Pradesh,UP,23,Recovered
538053,03-04-2021,Prayagraj,Uttar Pradesh,UP,21,Recovered
538054,03-04-2021,Ghaziabad,Uttar Pradesh,UP,47,Recovered
538055,03-04-2021,Gautam Buddha Nagar,Uttar Pradesh,UP,48,Recovered
538056,03-04-2021,Varanasi,Uttar Pradesh,UP,42,Recovered
538057,03-04-2021,Meerut,Uttar Pradesh,UP,31,Recovered
538058,03-04-2021,Gorakhpur,Uttar Pradesh,UP,14,Recovered
538059,03-04-2021,Bareilly,Uttar Pradesh,UP,5,Recovered
538060,03-04-2021,Moradabad,Uttar Pradesh,UP,5,Recovered
538061,03-04-2021,Jhansi,Uttar Pradesh,UP,18,Recovered
538062,03-04-2021,Agra,Uttar Pradesh,UP,7,Recovered
538063,03-04-2021,Saharanpur,Uttar Pradesh,UP,20,Recovered
538064,03-04-2021,Muzaffarnagar,Uttar Pradesh,UP,23,Recovered
538065,03-04-2021,Ayodhya,Uttar Pradesh,UP,2,Recovered
538066,03-04-2021,Barabanki,Uttar Pradesh,UP,7,Recovered
538067,03-04-2021,Ballia,Uttar Pradesh,UP,1,Recovered
538068,03-04-2021,Lakhimpur Kheri,Uttar Pradesh,UP,12,Recovered
538069,03-04-2021,Mathura,Uttar Pradesh,UP,21,Recovered
538070,03-04-2021,Shahjahanpur,Uttar Pradesh,UP,5,Recovered
538071,03-04-2021,Jaunpur,Uttar Pradesh,UP,6,Recovered
538072,03-04-2021,Deoria,Uttar Pradesh,UP,2,Recovered
538073,03-04-2021,Bulandshahr,Uttar Pradesh,UP,3,Recovered
538074,03-04-2021,Azamgarh,Uttar Pradesh,UP,4,Recovered
538075,03-04-2021,Hardoi,Uttar Pradesh,UP,2,Recovered
538076,03-04-2021,Rae Bareli,Uttar Pradesh,UP,7,Recovered
538077,03-04-2021,Maharajganj,Uttar Pradesh,UP,5,Recovered
538078,03-04-2021,Etawah,Uttar Pradesh,UP,4,Recovered
538079,03-04-2021,Kushinagar,Uttar Pradesh,UP,6,Recovered
538080,03-04-2021,Rampur,Uttar Pradesh,UP,5,Recovered
538081,03-04-2021,Pratapgarh,Uttar Pradesh,UP,8,Recovered
538082,03-04-2021,Basti,Uttar Pradesh,UP,4,Recovered
538083,03-04-2021,Ghazipur,Uttar Pradesh,UP,3,Recovered
538084,03-04-2021,Gonda,Uttar Pradesh,UP,2,Recovered
538085,03-04-2021,Sonbhadra,Uttar Pradesh,UP,3,Recovered
538086,03-04-2021,Sultanpur,Uttar Pradesh,UP,8,Recovered
538087,03-04-2021,Chandauli,Uttar Pradesh,UP,6,Recovered
538088,03-04-2021,Sitapur,Uttar Pradesh,UP,3,Recovered
538089,03-04-2021,Unnao,Uttar Pradesh,UP,10,Recovered
538090,03-04-2021,Farrukhabad,Uttar Pradesh,UP,1,Recovered
538091,03-04-2021,Hapur,Uttar Pradesh,UP,21,Recovered
538092,03-04-2021,Bijnor,Uttar Pradesh,UP,4,Recovered
538093,03-04-2021,Amroha,Uttar Pradesh,UP,3,Recovered
538094,03-04-2021,Pilibhit,Uttar Pradesh,UP,1,Recovered
538095,03-04-2021,Bahraich,Uttar Pradesh,UP,3,Recovered
538096,03-04-2021,Budaun,Uttar Pradesh,UP,6,Recovered
538097,03-04-2021,Firozabad,Uttar Pradesh,UP,13,Recovered
538098,03-04-2021,Siddharthnagar,Uttar Pradesh,UP,2,Recovered
538099,03-04-2021,Jalaun,Uttar Pradesh,UP,1,Recovered
538100,03-04-2021,Banda,Uttar Pradesh,UP,2,Recovered
538101,03-04-2021,Fatehpur,Uttar Pradesh,UP,4,Recovered
538102,03-04-2021,Mainpuri,Uttar Pradesh,UP,1,Recovered
538103,03-04-2021,Amethi,Uttar Pradesh,UP,5,Recovered
538104,03-04-2021,Shamli,Uttar Pradesh,UP,5,Recovered
538105,03-04-2021,Lalitpur,Uttar Pradesh,UP,1,Recovered
538106,03-04-2021,Auraiya,Uttar Pradesh,UP,4,Recovered
538107,03-04-2021,Sant Kabir Nagar,Uttar Pradesh,UP,3,Recovered
538108,03-04-2021,Mirzapur,Uttar Pradesh,UP,2,Recovered
538109,03-04-2021,Sambhal,Uttar Pradesh,UP,1,Recovered
538110,03-04-2021,Mau,Uttar Pradesh,UP,1,Recovered
538111,03-04-2021,Etah,Uttar Pradesh,UP,3,Recovered
538112,03-04-2021,Balrampur,Uttar Pradesh,UP,2,Recovered
538113,03-04-2021,Bhadohi,Uttar Pradesh,UP,1,Recovered
538114,03-04-2021,Kaushambi,Uttar Pradesh,UP,2,Recovered
538115,03-04-2021,Ambedkar Nagar,Uttar Pradesh,UP,1,Recovered
538116,03-04-2021,Hathras,Uttar Pradesh,UP,1,Recovered
538117,03-04-2021,Lucknow,Uttar Pradesh,UP,6,Deceased
538118,03-04-2021,Varanasi,Uttar Pradesh,UP,1,Deceased
538119,03-04-2021,Agra,Uttar Pradesh,UP,1,Deceased
538120,03-04-2021,Ballia,Uttar Pradesh,UP,1,Deceased
538121,03-04-2021,Shahjahanpur,Uttar Pradesh,UP,2,Deceased
538122,03-04-2021,Rae Bareli,Uttar Pradesh,UP,1,Deceased
538123,03-04-2021,Unnao,Uttar Pradesh,UP,1,Deceased
538124,03-04-2021,Bhadohi,Uttar Pradesh,UP,1,Deceased
538125,03-04-2021,Srinagar,Jammu and Kashmir,JK,207,Hospitalized
538126,03-04-2021,Baramulla,Jammu and Kashmir,JK,89,Hospitalized
538127,03-04-2021,Budgam,Jammu and Kashmir,JK,35,Hospitalized
538128,03-04-2021,Pulwama,Jammu and Kashmir,JK,14,Hospitalized
538129,03-04-2021,Kupwara,Jammu and Kashmir,JK,12,Hospitalized
538130,03-04-2021,Anantnag,Jammu and Kashmir,JK,11,Hospitalized
538131,03-04-2021,Bandipora,Jammu and Kashmir,JK,8,Hospitalized
538132,03-04-2021,Ganderbal,Jammu and Kashmir,JK,5,Hospitalized
538133,03-04-2021,Kulgam,Jammu and Kashmir,JK,9,Hospitalized
538134,03-04-2021,Shopiyan,Jammu and Kashmir,JK,3,Hospitalized
538135,03-04-2021,Jammu,Jammu and Kashmir,JK,69,Hospitalized
538136,03-04-2021,Udhampur,Jammu and Kashmir,JK,5,Hospitalized
538137,03-04-2021,Rajouri,Jammu and Kashmir,JK,4,Hospitalized
538138,03-04-2021,Doda,Jammu and Kashmir,JK,1,Hospitalized
538139,03-04-2021,Kathua,Jammu and Kashmir,JK,18,Hospitalized
538140,03-04-2021,Samba,Jammu and Kashmir,JK,8,Hospitalized
538141,03-04-2021,Punch,Jammu and Kashmir,JK,1,Hospitalized
538142,03-04-2021,Ramban,Jammu and Kashmir,JK,1,Hospitalized
538143,03-04-2021,Reasi,Jammu and Kashmir,JK,1,Hospitalized
538144,03-04-2021,Srinagar,Jammu and Kashmir,JK,57,Recovered
538145,03-04-2021,Baramulla,Jammu and Kashmir,JK,24,Recovered
538146,03-04-2021,Budgam,Jammu and Kashmir,JK,11,Recovered
538147,03-04-2021,Kupwara,Jammu and Kashmir,JK,6,Recovered
538148,03-04-2021,Anantnag,Jammu and Kashmir,JK,4,Recovered
538149,03-04-2021,Bandipora,Jammu and Kashmir,JK,7,Recovered
538150,03-04-2021,Jammu,Jammu and Kashmir,JK,21,Recovered
538151,03-04-2021,Udhampur,Jammu and Kashmir,JK,4,Recovered
538152,03-04-2021,Rajouri,Jammu and Kashmir,JK,1,Recovered
538153,03-04-2021,Kathua,Jammu and Kashmir,JK,3,Recovered
538154,03-04-2021,Samba,Jammu and Kashmir,JK,1,Recovered
538155,03-04-2021,Ramban,Jammu and Kashmir,JK,1,Recovered
538156,03-04-2021,Jammu,Jammu and Kashmir,JK,1,Deceased
538157,03-04-2021,Ramban,Jammu and Kashmir,JK,1,Deceased
538158,03-04-2021,,Goa,GA,219,Hospitalized
538159,03-04-2021,,Goa,GA,151,Recovered
538160,03-04-2021,,Goa,GA,2,Deceased
538161,03-04-2021,Alipurduar,West Bengal,WB,1,Hospitalized
538162,03-04-2021,Cooch Behar,West Bengal,WB,5,Hospitalized
538163,03-04-2021,Darjeeling,West Bengal,WB,6,Hospitalized
538164,03-04-2021,Jalpaiguri,West Bengal,WB,5,Hospitalized
538165,03-04-2021,Uttar Dinajpur,West Bengal,WB,24,Hospitalized
538166,03-04-2021,Dakshin Dinajpur,West Bengal,WB,10,Hospitalized
538167,03-04-2021,Malda,West Bengal,WB,27,Hospitalized
538168,03-04-2021,Murshidabad,West Bengal,WB,18,Hospitalized
538169,03-04-2021,Nadia,West Bengal,WB,36,Hospitalized
538170,03-04-2021,Birbhum,West Bengal,WB,145,Hospitalized
538171,03-04-2021,Purulia,West Bengal,WB,13,Hospitalized
538172,03-04-2021,Bankura,West Bengal,WB,2,Hospitalized
538173,03-04-2021,Jhargram,West Bengal,WB,2,Hospitalized
538174,03-04-2021,Paschim Medinipur,West Bengal,WB,7,Hospitalized
538175,03-04-2021,Purba Medinipur,West Bengal,WB,17,Hospitalized
538176,03-04-2021,Purba Bardhaman,West Bengal,WB,38,Hospitalized
538177,03-04-2021,Paschim Bardhaman,West Bengal,WB,112,Hospitalized
538178,03-04-2021,Howrah,West Bengal,WB,157,Hospitalized
538179,03-04-2021,Hooghly,West Bengal,WB,76,Hospitalized
538180,03-04-2021,North 24 Parganas,West Bengal,WB,392,Hospitalized
538181,03-04-2021,South 24 Parganas,West Bengal,WB,115,Hospitalized
538182,03-04-2021,Kolkata,West Bengal,WB,528,Hospitalized
538183,03-04-2021,Alipurduar,West Bengal,WB,1,Recovered
538184,03-04-2021,Cooch Behar,West Bengal,WB,2,Recovered
538185,03-04-2021,Darjeeling,West Bengal,WB,11,Recovered
538186,03-04-2021,Kalimpong,West Bengal,WB,1,Recovered
538187,03-04-2021,Jalpaiguri,West Bengal,WB,4,Recovered
538188,03-04-2021,Uttar Dinajpur,West Bengal,WB,4,Recovered
538189,03-04-2021,Dakshin Dinajpur,West Bengal,WB,1,Recovered
538190,03-04-2021,Malda,West Bengal,WB,11,Recovered
538191,03-04-2021,Murshidabad,West Bengal,WB,9,Recovered
538192,03-04-2021,Nadia,West Bengal,WB,10,Recovered
538193,03-04-2021,Birbhum,West Bengal,WB,16,Recovered
538194,03-04-2021,Purulia,West Bengal,WB,11,Recovered
538195,03-04-2021,Bankura,West Bengal,WB,6,Recovered
538196,03-04-2021,Paschim Medinipur,West Bengal,WB,5,Recovered
538197,03-04-2021,Purba Medinipur,West Bengal,WB,7,Recovered
538198,03-04-2021,Purba Bardhaman,West Bengal,WB,6,Recovered
538199,03-04-2021,Paschim Bardhaman,West Bengal,WB,22,Recovered
538200,03-04-2021,Howrah,West Bengal,WB,39,Recovered
538201,03-04-2021,Hooghly,West Bengal,WB,29,Recovered
538202,03-04-2021,North 24 Parganas,West Bengal,WB,170,Recovered
538203,03-04-2021,South 24 Parganas,West Bengal,WB,26,Recovered
538204,03-04-2021,Kolkata,West Bengal,WB,188,Recovered
538205,03-04-2021,Hooghly,West Bengal,WB,1,Deceased
538206,03-04-2021,North 24 Parganas,West Bengal,WB,2,Deceased
